n_flows,run_idx,seed,ip_acceptance,cspf_acceptance,weighted_acceptance,ip_avg_delay,cspf_avg_delay,weighted_avg_delay,ip_avg_util,ip_max_util,cspf_avg_util,cspf_max_util,weighted_avg_util,weighted_max_util,ip_rejected,cspf_rejected,weighted_rejected
30,0,1774982420,0.5333333333333333,0.6666666666666666,0.6333333333333333,5.979829633801748,9.095901120200402,7.515640395758046,0.41224423772817265,0.9662921348314607,0.6999304603658498,1.0,0.5665894094877486,0.96875,14,10,11
30,1,1774982421,0.6333333333333333,0.7666666666666667,0.7666666666666667,7.622511374396872,7.975092208745553,7.931399756342739,0.49822310380524626,0.9894736842105263,0.5773336407275302,1.0,0.585360942814097,1.0,11,7,7
30,2,1774982422,0.6,0.7666666666666667,0.7666666666666667,7.295900156110507,7.812349317009935,7.91740466922781,0.4487075421494802,0.9550561797752809,0.6359567710257467,0.9690721649484536,0.6425206502764689,1.0,12,7,7
30,3,1774982423,0.6,0.7,0.7,6.799907802225569,7.03734189418927,7.266036512946225,0.4454183098980147,1.0,0.5155786028543629,0.9894736842105263,0.5309621930091579,0.9166666666666666,12,9,9
30,4,1774982424,0.6333333333333333,0.7333333333333333,0.7333333333333333,7.70044156936818,8.25023610428856,8.855253090833877,0.4722009546492953,0.9895833333333334,0.6087932370189025,0.9895833333333334,0.6211968423687231,0.9895833333333334,11,8,8
30,5,1774982425,0.7333333333333333,0.8666666666666667,0.8,5.755226981248067,6.331984235187559,6.245298664679143,0.4510597156513272,1.0,0.5565896455330901,1.0,0.48513593818638906,1.0,8,4,6
30,6,1774982426,0.7666666666666667,0.8333333333333334,0.9,5.980692139633488,6.125627849933341,6.639359386762152,0.4903307982705703,0.9878048780487805,0.5971191246654773,0.9787234042553191,0.6905114894237812,1.0,7,5,3
30,7,1774982427,0.6,0.7,0.6666666666666666,7.094309601551325,8.70359483014412,8.769927465021613,0.439880625420002,0.9896907216494846,0.6457714048369778,0.9896907216494846,0.6532429530019662,0.979381443298969,12,9,10
30,8,1774982428,0.6,0.7,0.7333333333333333,6.252847918363342,6.257460509804462,6.703976331153542,0.4698957302955584,0.9878048780487805,0.5315417665507263,0.9878048780487805,0.5676293797215659,0.9753086419753086,12,9,8
30,9,1774982429,0.6333333333333333,0.6,0.6666666666666666,5.7051316512963215,5.713764486571919,6.043427572047149,0.4560846027391836,1.0,0.39523637588203386,0.9583333333333334,0.4193823109204245,1.0,11,12,10
30,10,1774982430,0.43333333333333335,0.5666666666666667,0.5666666666666667,7.975660918557578,8.575447571690177,9.23880089553732,0.3900680903103452,0.9878048780487805,0.5270871704264274,0.9878048780487805,0.5533628656254126,0.99,17,13,13
30,11,1774982431,0.5666666666666667,0.7666666666666667,0.6666666666666666,5.517476680180569,7.454448059399928,7.371774423077165,0.3585889221852823,0.96,0.5728522201114793,0.96,0.5585724693939468,1.0,13,7,10
30,12,1774982432,0.6333333333333333,0.6333333333333333,0.6666666666666666,6.806740925020397,6.936894845739669,7.271168669902117,0.46795337031941436,0.9484536082474226,0.49497225396175687,0.98,0.5141896432279536,1.0,11,11,10
30,13,1774982433,0.6333333333333333,0.7666666666666667,0.8,5.660004329970233,6.764913356663839,7.135660570134795,0.44142995509789346,0.9506172839506173,0.6145312824145381,0.9893617021276596,0.670550812459976,0.9479166666666666,11,7,6
30,14,1774982434,0.7333333333333333,0.8,0.7666666666666667,5.879960517508736,6.2081680322073565,6.420307070188391,0.48904747982485985,0.9876543209876543,0.5668515134426315,0.9896907216494846,0.5420574035007313,0.9789473684210527,8,6,7
30,15,1774982435,0.6333333333333333,0.6333333333333333,0.6,6.971430304198698,7.107934363425389,7.219092878292454,0.4523591564557694,1.0,0.5444647355678663,1.0,0.5302405142841535,1.0,11,11,12
30,16,1774982436,0.6,0.6666666666666666,0.7,6.18775606857422,7.6334863221862195,7.023149904828985,0.494400859003699,0.9896907216494846,0.6452992012771657,0.9896907216494846,0.6104791050192834,0.9473684210526315,12,10,9
30,17,1774982437,0.6666666666666666,0.7333333333333333,0.7666666666666667,5.9775582193512,6.202264744721996,6.525373867354735,0.5015527849756893,1.0,0.5947785448876227,1.0,0.6219337291480781,1.0,10,8,7
30,18,1774982438,0.5666666666666667,0.6,0.6,7.242011070136475,8.033092312398457,8.405711648680692,0.5004181373414381,1.0,0.5846721220193349,1.0,0.5895600581097928,1.0,13,12,12
30,19,1774982439,0.7333333333333333,0.8,0.7666666666666667,6.4197121364815875,6.701547158943272,7.013672423676857,0.5169966687287175,0.96,0.577509677062763,0.96,0.5729178535810382,1.0,8,6,7
30,20,1774982440,0.5333333333333333,0.7333333333333333,0.6333333333333333,7.563992012878667,9.127516463096553,9.86708973275236,0.5290711749265322,0.9263157894736842,0.7744947340788274,1.0,0.7506520166499077,0.94,14,8,11
